,0,1,2
946,10285,电气工程与智能控制,D
947,10285,工业工程,D
948,10285,微电子科学与工程,D
949,10285,物理学,D
950,10285,中药学,D
951,10285,材料类,D
952,10285,集成电路设计与集成系统,D
953,10285,信息管理与信息系统,D
954,10285,轻化工程,D
955,10285,药学,D
956,10285,新能源材料与器件,D
957,10285,能源与动力工程,D
958,10285,风景园林,D
959,10285,物理学(师范),D
960,10285,测控技术与仪器,D
961,10285,化学类,D
962,10285,化学工程与工艺,D
963,10285,机械类,D
964,10285,预防医学,D
965,10285,生物技术,D
966,10285,生物信息学,D
967,10285,护理学,D
968,10285,交通运输,D
969,10285,冶金工程,D
970,10285,食品质量与安全,D
971,10285,城乡规划,D
972,10285,金属材料工程,D
973,10285,生物制药,D
974,10285,历史建筑保护工程,D
975,10285,轨道交通信号与控制,D
976,10285,建筑环境与能源应用工程,D
977,10285,纺织类,D
978,10286,工科试验班（吴健雄班）,D
979,10286,建筑学,A
980,10286,建筑学,D
981,10286,信息工程,D
982,10286,电子科学与技术（类）,D
983,10286,计算机科学与技术,A
984,10286,计算机科学与技术,D
985,10286,生物医学工程,D
986,10286,电气工程及其自动化,D
987,10286,自动化类,B
988,10286,自动化类,D
989,10286,工业工程,D
990,10286,经济学类,D
991,10286,软件工程,B
992,10286,软件工程,D
993,10286,土木类,D
994,10286,交通运输类,D
995,10286,工程力学,B
996,10286,工程力学,D
997,10286,计算机科学与技术（网络安全）,D
998,10286,数学类,D
999,10286,测控技术与仪器,B
1000,10286,测控技术与仪器,D
1001,10286,城乡规划,D
1002,10286,测绘类,D
1003,10286,临床医学（5+3一体化）,C
1004,10286,材料科学与工程,D
1005,10286,工程管理,D
1006,10286,工商管理类,C
1007,10286,化工与制药类,D
1008,10286,环境工程,D
1009,10286,机械工程,C
1010,10286,能源动力类,D
1011,10286,物理学类,D
1012,10286,文科试验班类（郭秉文班）,C
1013,10286,劳动与社会保障,D
1014,10286,英语,D
1015,10287,飞行器动力工程,D
1016,10287,自动化,A
1017,10287,自动化,D
1018,10287,飞行器设计与工程,D
1019,10287,飞行器环境与生命保障工程,D
1020,10287,飞行器制造工程,A
1021,10287,飞行器制造工程,D
1022,10287,计算机科学与技术,D
1023,10287,能源与动力工程,D
1024,10287,电气工程及其自动化,B
1025,10287,电气工程及其自动化,D
1026,10287,机械工程,D
1027,10287,飞行器制造工程（航空维修工程与技术）,D
1028,10287,交通运输（空中交通管制与签派）,B
1029,10287,交通运输（空中交通管制与签派）,D
1030,10287,信息与计算科学,D
1031,10287,工商管理类（会计学、工商管理、市场营销）,D
1032,10287,工程力学,B
1033,10287,工程力学,D
1034,10287,电子信息类（电子、电子（微毫米波）、信息工程）,D
1035,10287,管理科学与工程类（信息管理与信息系统、工业工程、电子商务）,D
1036,10287,信息安全,B
1037,10287,信息安全,D
1038,10287,物联网工程,D
1039,10287,车辆工程,D
1040,10287,微电子科学与工程,C
1041,10287,工业设计,D
1042,10287,经济与贸易类（国际经济与贸易、金融学）,D
1043,10287,软件工程,C
1044,10287,测控技术与仪器,D
1045,10287,探测制导与控制技术,D
1046,10287,材料科学与工程,C
1047,10287,经济与贸易类（国际经济与贸易、金融学）,D
1048,10287,应用化学,D
1049,10287,核工程类（核工程与核技术、辐射防护与核安全）,C
1050,10287,交通运输（民航机务工程）,D
1051,10287,应用物理学,D
1052,10287,法学,C
1053,10287,政治学与行政学,D
1054,10287,英语（民航业务、国际贸易）,D
1055,10295,法学类,D
1056,10295,汉语言文学,A
1057,10295,汉语言文学,D
1058,10295,英语,D
1059,10295,物联网工程,D
1060,10295,食品科学与工程,A
1061,10295,食品科学与工程,D
1062,10295,计算机科学与技术,D
1063,10295,电子信息类,D
1064,10295,工商管理类,B
1065,10295,工商管理类,D
1066,10295,生物工程类,D
1067,10295,光电信息科学与工程,D
1068,10295,临床医学,B
1069,10295,临床医学,D
1070,10295,纺织工程,D
1071,10295,机械类,D
1072,10295,英语,B
1073,10295,英语,D
1074,10295,化学工程与工艺,D
1075,10295,工程管理,D
1076,10295,教育学类,B
1077,10295,教育学类,D
1078,10307,金融学,D
1079,10307,土地资源管理,A
1080,10307,土地资源管理,D
1081,10307,投资学,D
1082,10307,工商管理类,D
1083,10307,国际经济与贸易,A
1084,10307,国际经济与贸易,D
1085,10307,英语,D
1086,10307,社会学类,D
1087,10307,日语,B
1088,10307,日语,D
1089,10307,农林经济管理,D
1090,10307,金融学,D
1091,10307,会计学,B
1092,10307,会计学,D
1093,10307,投资学,D
1094,10307,风景园林,D
1095,10307,生物学基地班,B
1096,10307,生物学基地班,D
1097,10307,国际经济与贸易,D
1098,10307,信息与计算科学,D
1099,10307,计算机科学与技术,B
1100,10307,计算机科学与技术,D
1101,10307,土地资源管理,D
1102,10307,农林经济管理,D
1103,10307,网络工程,C
1104,10307,生命科学与技术基地班,D
1105,10307,农学,D
1106,10307,信息管理与信息系统,C
1107,10307,食品科学与工程类,D
1108,10307,生物科学,D
1109,10307,动物医学,C
1110,10307,种子科学与工程,D
1111,10307,中药学,D
1112,10307,植物保护,C
1113,10307,社会学类,D
1114,10307,电子信息科学与技术,D
1115,10307,自动化,C
1116,10307,应用化学,D
1117,10307,环境科学与工程类,D
1118,10307,行政管理,D
1119,10307,园艺,D
1120,10307,英语,D
1121,10307,物流工程,D
1122,10307,水产养殖学,D
1123,10307,农业电气化,D
1124,10307,动物科学,D
1125,10307,工业工程,D
1126,10307,动物药学,D
1127,10307,交通运输,D
1128,10307,机械类,D
1129,10307,工程管理,D
1130,10307,机械类,D
1131,10307,交通运输,D
1132,10319,动画,D
1133,10319,设计学类,A
1134,10319,设计学类,D
1135,10319,美术学类,D
1136,10319,外国语言文学类(含英语、俄语、德语、法语、日语、意大利语),D
1137,10319,外国语言文学类(含英语、俄语、德语、法语、日语、意大利语),A
1138,10319,外国语言文学类(含英语、俄语、德语、法语、日语、意大利语),D
1139,10319,中国语言文学类(含汉语言文学(基地班)、秘书学、古典文献学),D
1140,10319,新闻传播学类(含新闻学、广播电视学、广告学、网络与新媒体),D
1141,10319,汉语国际教育,B
1142,10319,汉语国际教育,D
1143,10319,中国语言文学类(含汉语言文学(基地班)、秘书学、古典文献学),D
1144,10319,新闻传播学类(含新闻学、广播电视学、广告学、网络与新媒体),D
1145,10319,汉语国际教育,B
1146,10319,汉语国际教育,D
1147,10319,历史学,D
1148,10319,历史学,D
1149,10319,教育学(师范),B
1150,10319,教育学(师范),D
1151,10319,文物与博物馆学,D
1152,10319,法学,D
1153,10319,社会学类(含社会学、社会工作),B
1154,10319,社会学类(含社会学、社会工作),D
1155,10319,教育学(师范),D
1156,10319,文物与博物馆学,D
1157,10319,法学,C
1158,10319,社会学类(含社会学、社会工作),D
1159,10319,哲学,D
1160,10319,思想政治教育,C
1161,10319,思想政治教育(师范),D
1162,10319,哲学,D
1163,10319,思想政治教育,C
1164,10319,思想政治教育(师范),D
1165,10319,数学与应用数学(师范),D
1166,10319,数学与应用数学(师范),C
1167,10319,外国语言文学类(含英语、俄语、德语、法语、日语、意大利语),D
1168,10319,外国语言文学类(含英语、俄语、德语、法语、日语、意大利语),D
1169,10319,地理信息科学,C
1170,10319,地理信息科学,D
1171,10319,化学(师范),D
1172,10319,化学(师范),D
1173,10319,物理学(师范),D
1174,10319,物理学(师范),D
1175,10319,工商管理类(含市场营销、工商管理、人力资源管理),D
1176,10319,财务管理,D
1177,10319,工商管理类(含市场营销、工商管理、人力资源管理),D
1178,10319,财务管理,D
1179,10319,生物科学类(含生物科学(基地班)、 生物技术),D
1180,10319,电气工程及其自动化,D
1181,10319,生物科学类(含生物科学(基地班)、 生物技术),D
1182,10319,电气工程及其自动化,D
1183,10319,社会学类(含社会学、社会工作),D
1184,10319,社会学类(含社会学、社会工作),D
1185,10319,信息管理与信息系统,D
1186,10319,环境科学与工程类(含环境科学、环境工程),D
1187,10319,生物工程,D
1188,10319,能源动力类(含能源与动力工程、能源与环境系统工程),D
1189,10319,计算机科学与技术,D
1190,10319,软件工程(嵌入式培养),D
1191,10319,信息管理与信息系统,D
1192,10319,环境科学与工程类(含环境科学、环境工程),D
1193,10319,生物工程,D
1194,10319,能源动力类(含能源与动力工程、能源与环境系统工程),D
1195,10319,计算机科学与技术,D
1196,10319,软件工程(嵌入式培养),D
1197,10319,人文地理与城乡规划,D
1198,10319,电子信息类(含电子信息工程、通信工程、光电信息科学与工程),D
1199,10319,行政管理,D
1200,10319,人文地理与城乡规划,D
1201,10319,电子信息类(含电子信息工程、通信工程、光电信息科学与工程),D
1202,10319,行政管理,D
1203,10319,劳动与社会保障,D
1204,10319,建筑环境与能源应用工程,D
1205,10319,自动化,D
1206,10319,劳动与社会保障,D
1207,10319,建筑环境与能源应用工程,D
1208,10319,自动化,D
1209,10319,建筑环境与能源应用工程,D
1210,10336,会计学（按会计学类培养）,D
1211,10336,经济学类（按经济类培养）,A
1212,10336,经济学类（按经济类培养）,D
1213,10336,编辑出版学,D
1214,10336,法学类,D
1215,10336,工商管理类,A
1216,10336,工商管理类,D
1217,10336,汉语国际教育,D
1218,10336,外国语言文学类（按语言类培养）,D
1219,10336,计算机类,B
1220,10336,计算机类,D
1221,10336,新闻传播学类（按新媒体类培养）,D
1222,10336,电子信息类,D
1223,10336,网络工程,B
1224,10336,网络工程,D
1225,10336,通信工程（按信息与通信工程类培养）,D
1226,10336,测控技术与仪器,D
1227,10336,物理学类（按光电技术与物理类培养）,B
1228,10336,物理学类（按光电技术与物理类培养）,D
1229,10336,信息安全,D
1230,10336,电气类（按电气与自动化类培养）,D
1231,10336,环境科学与工程类,B
1232,10336,环境科学与工程类,D
1233,10336,管理科学与工程类,D
1234,10336,机械类（按机械与海洋工程类培养）,D
1235,10336,材料科学与工程,C
1236,10336,数学类,D
1237,10336,物理学类（按光电技术与物理类培养）,D
1238,10359,电气工程及其自动化,D
1239,10359,计算机科学与技术,A
1240,10359,计算机科学与技术,D
1241,10359,电气工程及其自动化,D
1242,10359,计算机科学与技术,D
1243,10359,信息管理与信息系统,A
1244,10359,信息管理与信息系统,D
1245,10359,信息管理与信息系统,D
1246,10359,车辆工程,D
1247,10359,信息安全,B
1248,10359,信息安全,D
1249,10359,车辆工程,D
1250,10359,信息安全,D
1251,10359,电子信息工程,B
1252,10359,电子信息工程,D
1253,10359,电子科学与技术,D
1254,10359,电子信息工程,D
1255,10359,电子科学与技术,B
1256,10359,电子科学与技术,D
1257,10359,微电子科学与工程,D
1258,10359,建筑学,D
1259,10359,微电子科学与工程,B
1260,10359,微电子科学与工程,D
1261,10359,建筑学,D
1262,10359,光电信息科学与工程,D
1263,10359,自动化,C
1264,10359,通信工程,D
1265,10359,机械设计制造及其自动化,D
1266,10359,测绘工程,C
1267,10359,光电信息科学与工程,D
1268,10359,自动化,D
1269,10359,通信工程,C
1270,10359,机械设计制造及其自动化,D
1271,10359,测绘工程,D
1272,10359,法学,C
1273,10359,会计学,D
1274,10359,智能电网信息工程,D
1275,10359,软件工程,C
1276,10359,工业设计,D
1277,10359,土木工程,D
1278,10359,生物工程,D
1279,10359,地质学,D
1280,10359,法学,D
1281,10359,会计学,D
1282,10359,智能电网信息工程,D
1283,10359,软件工程,D
1284,10359,工业设计,D
1285,10359,土木工程,D
1286,10359,生物工程,D
1287,10359,地质学,D
1288,10359,英语（国际贸易）,D
1289,10359,数学与应用数学,D
1290,10359,能源与动力工程,D
1291,10359,应用物理学,D
1292,10359,建筑环境与能源应用工程,D
1293,10359,工程力学,D
1294,10359,测控技术与仪器,D
1295,10359,地理信息科学,D
1296,10359,粉体材料科学与工程,D
1297,10359,英语（国际贸易）,D
1298,10359,数学与应用数学,D
1299,10359,能源与动力工程,D
1300,10359,应用物理学,D
1301,10359,建筑环境与能源应用工程,D
1302,10359,工程力学,D
1303,10359,测控技术与仪器,D
1304,10359,地理信息科学,D
1305,10359,粉体材料科学与工程,D
1306,10359,金融工程,D
1307,10359,飞行器制造工程,D
1308,10359,资源勘查工程,D
1309,10359,工业工程,D
1310,10359,统计学,D
1311,10359,交通工程,D
1312,10359,经济学,D
1313,10359,金融工程,D
1314,10359,飞行器制造工程,D
1315,10359,资源勘查工程,D
1316,10359,工业工程,D
1317,10359,统计学,D
1318,10359,交通工程,D
1319,10359,经济学,D
1320,10359,思想政治教育,D
1321,10359,高分子材料与工程,D
1322,10359,城乡规划,D
1323,10359,信息与计算科学,D
1324,10359,风景园林,D
1325,10359,化学工程与工艺,D
1326,10359,金属材料工程,D
1327,10359,材料成型及控制工程,D
1328,10359,应用化学,D
1329,10359,电子商务,D
1330,10359,给排水科学与工程,D
1331,10359,水利水电工程,D
1332,10359,地下水科学与工程,D
1333,10359,药学,D
1334,10359,食品质量与安全,D
1335,10359,制药工程,D
1336,10359,环境工程,D
1337,10359,思想政治教育,D
1338,10359,高分子材料与工程,D
1339,10359,城乡规划,D
1340,10359,信息与计算科学,D
1341,10359,风景园林,D
1342,10359,化学工程与工艺,D
1343,10359,金属材料工程,D
1344,10359,材料成型及控制工程,D
1345,10359,应用化学,D
1346,10359,电子商务,D
1347,10359,给排水科学与工程,D
1348,10359,水利水电工程,D
1349,10359,地下水科学与工程,D
1350,10359,药学,D
1351,10359,食品质量与安全,D
1352,10359,制药工程,D
1353,10359,环境工程,D
1354,10359,广告学,D
1355,10359,集成电路设计与集成系统,D
1356,10359,交通运输,D
1357,10359,工商管理,D
1358,10359,食品科学与工程,D
1359,10359,市场营销,D
1360,10359,材料物理,D
1361,10359,无机非金属材料工程,D
1362,10359,广告学,D
1363,10359,集成电路设计与集成系统,D
1364,10359,交通运输,D
1365,10359,工商管理,D
1366,10359,食品科学与工程,D
1367,10359,市场营销,D
1368,10359,材料物理,D
1369,10359,无机非金属材料工程,D
1370,10359,英语(商务),D
1371,10359,英语(商务),D
1372,10359,自动化,D
1373,10359,物联网工程,D
1374,10359,经济学,D
1375,10359,自动化,D
1376,10359,物联网工程,D
1377,10359,经济学,D
1378,10359,计算机科学与技术,D
1379,10359,电子信息科学与技术,D
1380,10359,计算机科学与技术,D
1381,10359,电子信息科学与技术,D
1382,10359,机械工程,D
1383,10359,机械工程,D
1384,10359,材料成型及控制工程,D
1385,10359,国际经济与贸易,D
1386,10359,过程装备与控制工程,D
1387,10359,新能源材料与器件,D
1388,10359,应用化学,D
1389,10359,材料成型及控制工程,D
1390,10359,国际经济与贸易,D
1391,10359,过程装备与控制工程,D
1392,10359,新能源材料与器件,D
1393,10359,应用化学,D
1394,10359,土木工程(城市地下空间),D
1395,10359,能源化学工程,D
1396,10359,环境工程,D
1397,10359,物流管理,D
1398,10359,土木工程(城市地下空间),D
1399,10359,能源化学工程,D
1400,10359,环境工程,D
1401,10359,物流管理,D
1402,10384,经济学类,D
1403,10384,工商管理类,A
1404,10384,工商管理类,D
1405,10384,数学类,D
1406,10384,会计学（含会计学、财务管理）,D
1407,10384,会计学（含会计学、财务管理）,A
1408,10384,会计学（含会计学、财务管理）,D
1409,10384,化学类,D
1410,10384,建筑类,D
1411,10384,法学类,B
1412,10384,法学类,D
1413,10384,材料类,D
1414,10384,经济学类,D
1415,10384,化学工程与工艺（含化学工程与工艺、生物工程）,B
1416,10384,化学工程与工艺（含化学工程与工艺、生物工程）,D
1417,10384,环境科学与工程类,D
1418,10384,物理学类,D
1419,10384,海洋科学类,B
1420,10384,海洋科学类,D
1421,10384,生物科学类,D
1422,10384,新能源科学与工程,D
1423,10384,俄语,B
1424,10384,俄语,D
1425,10384,日语,D
1426,10384,新闻传播学类,D
1427,10384,政治学类,C
1428,10384,电子信息类,D
1429,10384,计算机类,D
1430,10384,软件工程（含软件工程、数字媒体技术）,C
1431,10384,土木类,D
1432,10384,人文科学试验班,D
1433,10384,航空航天类,C
1434,10384,公共管理类,D
1435,10384,英语,D
1436,10384,航空航天类,C
1437,10384,临床医学,D
1438,10384,口腔医学,D
1439,10384,化学类,C
1440,10384,环境科学与工程类,D
1441,10384,中医学,D
1442,10384,公共卫生与预防医学类,D
1443,10384,护理学,D
1444,10384,人文科学试验班,D
1445,10385,旅游管理科,D
1446,10385,法学,A
1447,10385,法学,D
1448,10385,国际经济与贸易,D
1449,10385,投资学,D
1450,10385,汉语言文科学,A
1451,10385,汉语言文科学,D
1452,10385,会计学,D
1453,10385,汉语国际教育,D
1454,10385,英语,B
1455,10385,英语,D
1456,10385,工商管理科,D
1457,10385,社会学,D
1458,10385,人文科地理科与城乡规划,B
1459,10385,人文科地理科与城乡规划,D
1460,10385,人力资源管理科,D
1461,10385,建筑学,D
1462,10385,金融学,B
1463,10385,金融学,D
1464,10385,统计学,D
1465,10385,软件工程,D
1466,10385,临床医学,B
1467,10385,临床医学,D
1468,10385,电子信息工程,D
1469,10385,网络工程,D
1470,10385,国际经济与贸易,C
1471,10385,数学与应用数学,D
1472,10385,计算机科学与技术,D
1473,10385,工程管理科,C
1474,10385,车辆工程,D
1475,10385,自动化,D
1476,10385,土木工程,C
1477,10385,英语,D
1478,10385,信息与计算科学,D
1479,10385,应用理科(拔尖人才试点班),C
1480,10385,机械设计制造及其自动化,D
1481,10385,高分子材料与工程,D
1482,10385,城乡规划,C
1483,10385,国际事务与国际关系,D
1484,10385,理科,D
1485,10385,信息安全,D
1486,10385,数字媒体技术,D
1487,10385,风景园林,D
1488,10385,法学(涉外法律方向),D
1489,10385,广播电视学,D
1490,10385,材料成型及控制工程,D
1491,10385,信息工程,D
1492,10385,工业设计,D
1493,10385,测控技术与仪器,D
1494,10385,物联网工程,D
1495,10385,物流管理科,D
1496,10385,日语,D
1497,10385,生物技术,D
1498,10385,光电信息科学与工程,D
1499,10385,集成电路设计与集成系统,D
1500,10385,城市地下空间工程,D
1501,10385,环境科学,D
1502,10385,环境生态工程,D
1503,10385,市场营销,D
1504,10385,土地资源管理科,D
1505,10385,理科工程与工艺,D
1506,10385,公共事业管理科,D
1507,10385,城市管理科,D
1508,10385,哲学,D
1509,10385,药学,D
1510,10386,文史,D
1511,10386,法学,A
1512,10386,法学,D
1513,10386,工商管理,D
1514,10386,公共管理类,D
1515,10386,化学,A
1516,10386,化学,D
1517,10386,电子信息类,D
1518,10386,车辆工程,D
1519,10386,计算机类,B
1520,10386,计算机类,D
1521,10386,经济统计学,D
1522,10386,数学类,D
1523,10386,电气工程及其自动化,B
1524,10386,电气工程及其自动化,D
1525,10386,微电子科学与工程,D
1526,10386,工业设计,D
1527,10386,机械设计制造及其自动化,B
1528,10386,机械设计制造及其自动化,D
1529,10386,物联网工程,D
1530,10386,安全工程,D
1531,10386,生物工程,B
1532,10386,生物工程,D
1533,10386,软件工程,D
1534,10386,化学工程与工艺,D
1535,10386,过程装备与控制工程,C
1536,10386,矿物加工工程,D
1537,10386,资源勘查工程,D
1538,10386,采矿工程,C
1539,10386,土木工程（中外合作）,D
1540,10389,金融学,D
1541,10389,国际经济与贸易,A
1542,10389,国际经济与贸易,D
1543,10389,会计学（茶学院）,D
1544,10389,会计学（茶学院）,D
1545,10389,国际经济与贸易,A
1546,10389,国际经济与贸易,D
1547,10389,土木工程,D
1548,10389,新能源科学与工程,D
1549,10389,食品科学与工程,B
1550,10389,食品科学与工程,D
1551,10389,电气工程及其自动化,D
1552,10389,工程管理,D
1553,10389,车辆工程,B
1554,10389,车辆工程,D
1555,10389,机械设计制造及其自动化,D
1556,10403,法学类（法学、知识产权）,D
1557,10403,中国语言文学类（汉语言文学、汉语国际教育）,A
1558,10403,中国语言文学类（汉语言文学、汉语国际教育）,D
1559,10403,英语,D
1560,10403,工商管理类（工商管理、会计学）,D
1561,10403,德语,A
1562,10403,德语,D
1563,10403,历史学,D
1564,10403,行政管理,D
1565,10403,广播电视学,B
1566,10403,广播电视学,D
1567,10403,工商管理（中法实验班）,D
1568,10403,广告学,D
1569,10403,公共关系学,B
1570,10403,公共关系学,D
1571,10403,计算机类（计算机科学与技术、网络工程）,D
1572,10403,临床医学,D
1573,10403,电子信息类（电子信息工程、通信工程）,B
1574,10403,电子信息类（电子信息工程、通信工程）,D
1575,10403,机械类（机械设计制造及其自动化、车辆工程）,D
1576,10403,工商管理类（工商管理、会计学）,D
1577,10403,食品科学与工程类（食品科学与工程、食品质量与安全）,B
1578,10403,食品科学与工程类（食品科学与工程、食品质量与安全）,D
1579,10403,自动化,D
1580,10403,医学检验技术,D
1581,10403,材料成型及控制工程,C
1582,10403,光电信息科学与工程,D
1583,10403,材料类（材料科学与工程、高分子材料与工程、材料物理、新能源材料与器件）,D
1584,10403,能源与动力工程,C
1585,10403,物理学类（物理学、应用物理学）,D
1586,10403,软件工程,D
1587,10403,土木类（土木工程、建筑环境与能源应用工程、给排水科学与工程）,C
1588,10403,环境工程,D
1589,10403,化学工程与工艺,D
1590,10403,生物工程,C
1591,10403,人力资源管理,D
1592,10403,信息与计算科学,D
1593,10403,过程装备与控制工程,C
1594,10403,工程管理,D
1595,10403,化学类（化学、应用化学）,D
1596,10403,生物科学类（生物科学、生物技术、生态学）,D
1597,10403,应用心理学,D
1598,10403,制药工程,D
1599,10403,信息管理与信息系统,D
1600,10403,工业工程,D
1601,10403,临床医学类（中外合作办学）,D
1602,10486,法学,D
1603,10486,工商管理类,A
1604,10486,工商管理类,D
1605,10486,经济学类,D
1606,10486,新闻传播学类,D
1607,10486,公共管理类,A
1608,10486,公共管理类,D
1609,10486,图书情报与档案管理类(信息管理学类),D
1610,10486,中国语言文学类,D
1611,10487,电气工程及其自动化,D
1612,10487,计算机科学与技术（计算机卓越计划实验班）,A
1613,10487,计算机科学与技术（计算机卓越计划实验班）,D
1614,10487,临床医学（八年）,D
1615,10487,计算机类,D
1616,10487,自动化,A
1617,10487,自动化,D
1618,10487,电子信息工程,D
1619,10487,电子信息类,D
1620,10487,材料成型及控制工程,B
1621,10487,材料成型及控制工程,D
1622,10487,电磁场与无线技术,D
1623,10487,数学类,D
1624,10487,测控技术与仪器,B
1625,10487,测控技术与仪器,D
1626,10487,机械类,D
1627,10487,临床医学（五年）,D
1628,10487,数字媒体技术,B
1629,10487,数字媒体技术,D
1630,10487,信息管理与信息系统,D
1631,10487,能源动力类,D
1632,10487,水利水电工程,B
1633,10487,水利水电工程,D
1634,10487,金融学,D
1635,10487,生物医学工程类,D
1636,10487,物理学（严济慈物理学英才班）,C
1637,10487,物流管理（物流系统工程）,D
1638,10487,建筑环境与能源应用工程,D
1639,10487,土木类,C
1640,10487,物理学类,D
1641,10487,城乡规划,D
1642,10487,风景园林,C
1643,10487,化学类,D
1644,10487,环境工程,D
1645,10491,国际经济与贸易,D
1646,10491,经济学,A
1647,10491,经济学,D
1648,10491,工商管理(双语教学班),D
1649,10491,公共事业管理,D
1650,10491,会计学,A
1651,10491,会计学,D
1652,10491,市场营销,D
1653,10491,法学,D
1654,10491,广播电视学,B
1655,10491,广播电视学,D
1656,10491,行政管理,D
1657,10491,英语,D
1658,10491,思想政治教育,B
1659,10491,思想政治教育,D
1660,10491,经济学,D
1661,10491,宝石及材料工艺学,D
1662,10491,大气科学(菁英班),B
1663,10491,大气科学(菁英班),D
1664,10491,计算机科学与技术,D
1665,10491,信息与计算科学,D
1666,10491,广播电视学,B
1667,10491,广播电视学,D
1668,10491,环境工程(菁英班),D
1669,10491,会计学,D
1670,10491,旅游管理,C
1671,10491,通信工程,D
1672,10491,统计学,D
1673,10491,地球物理学,C
1674,10491,软件工程,D
1675,10491,电子信息工程,D
1676,10491,工商管理(双语教学班),C
1677,10491,国际经济与贸易,D
1678,10491,环境工程,D
1679,10491,资源勘查工程(基地班),C
1680,10491,地质工程,D
1681,10491,工程管理,D
1682,10491,数学与应用数学,C
1683,10491,水文与水资源工程,D
1684,10491,网络工程,D
1685,10491,遥感科学与技术,D
1686,10491,英语,D
1687,10491,自然地理与资源环境,D
1688,10491,材料化学,D
1689,10491,材料科学与工程,D
1690,10491,地理科学类,D
1691,10491,地理空间信息工程,D
1692,10491,地理信息科学,D
1693,10491,地下水科学与工程,D
1694,10491,地质学(基地班),D
1695,10491,地质学类(地球科学菁英班),D
1696,10491,机械设计制造及其自动化,D
1697,10491,空间信息与数字技术,D
1698,10491,信息安全,D
1699,10491,测控技术与仪器,D
1700,10491,地球信息科学与技术,D
1701,10491,地质学类,D
1702,10491,勘查技术与工程(勘查地球物理方向),D
1703,10491,勘查技术与工程(钻探工程方向),D
1704,10491,土木工程,D
1705,10491,物理学,D
1706,10491,信息管理与信息系统,D
1707,10491,应用化学,D
1708,10491,资源勘查工程,D
1709,10491,自动化,D
1710,10491,安全工程,D
1711,10491,测绘工程,D
1712,10491,石油工程,D
1713,10491,市场营销,D
1714,10491,土地资源管理,D
1715,10491,地质学类,D
1716,10491,计算机科学与技术,D
1717,10532,金融学类,D
1718,10532,法学,A
1719,10532,法学,D
1720,10532,英语,D
1721,10532,金融学类,D
1722,10532,日语,A
1723,10532,日语,D
1724,10532,新闻传播学类,D
1725,10532,电气工程及其自动化,D
1726,10532,建筑学,B
1727,10532,建筑学,D
1728,10532,信息安全,D
1729,10532,软件工程,D
1730,10532,统计学类,B
1731,10532,统计学类,D
1732,10532,测控技术与仪器,D
1733,10532,会计学,D
1734,10532,数学类,B
1735,10532,数学类,D
1736,10532,经济学类,D
1737,10532,生物医学工程,D
1738,10532,给排水科学与工程,B
1739,10532,给排水科学与工程,D
1740,10532,计算机科学与技术,D
1741,10532,电子商务,D
1742,10532,法学,C
1743,10532,工商管理,D
1744,10532,机械类,D
1745,10532,土木类,C
1746,10532,新闻传播学类,D
1747,10532,应用化学,D
1748,10532,自动化,C
1749,10532,材料科学与工程,D
1750,10532,城乡规划,D
1751,10532,电子科学与技术,C
1752,10532,电子信息工程,D
1753,10532,工业设计,D
1754,10532,国际经济与贸易,C
1755,10532,化学,D
1756,10532,通信工程,D
1757,10532,行政管理,D
1758,10532,化学工程与工艺,D
1759,10532,环境科学与工程类,D
1760,10532,建筑环境与能源应用工程,D
1761,10532,能源与动力工程,D
1762,10532,日语,D
1763,10532,生物技术,D
1764,10532,测控技术与仪器,D
1765,10532,电气工程及其自动化,D
1766,10532,材料科学与工程,D
1767,10613,交通运输类(茅以升学院),D
1768,10613,机械类(茅以升学院),A
1769,10613,机械类(茅以升学院),D
1770,10613,电子信息类(茅以升学院),D
1771,10613,建筑学,D
1772,10613,交通运输类,A
1773,10613,交通运输类,D
1774,10613,电气工程及其自动化,D
1775,10613,通信工程,D
1776,10613,工程力学,B
1777,10613,工程力学,D
1778,10613,电子科学与技术(微电子技术),D
1779,10613,车辆工程,D
1780,10613,建筑类,B
1781,10613,建筑类,D
1782,10613,材料类(茅以升学院),D
1783,10613,测绘类(茅以升学院),D
1784,10613,计算机类,B
1785,10613,计算机类,D
1786,10613,电子信息工程,D
1787,10613,数学与应用数学,D
1788,10613,经济与贸易类,B
1789,10613,经济与贸易类,D
1790,10613,材料类,D
1791,10613,环境科学与工程类,D
1792,10613,统计学,C
1793,10613,测绘类,D
1794,10613,土木工程,D
1795,10613,工商管理类,C
1796,10613,地质工程,D
1797,10613,轨道交通信号与控制,D
1798,10613,生物工程,C
1799,10613,公共事业管理,D
1800,10613,电子信息科学与技术,D
1801,10613,物流管理与工程类,C
1802,10613,外国语言文学类,D
1803,10635,经济学类,D
1804,10635,经济学类,A
1805,10635,经济学类,D
1806,10635,法学,D
1807,10635,工商管理类,D
1808,10635,新闻学,A
1809,10635,新闻学,D
1810,10635,法学,D
1811,10635,工商管理类,D
1812,10635,新闻学,B
1813,10635,新闻学,D
1814,10635,历史学类,D
1815,10635,中国语言文学类,D
1816,10635,历史学类,B
1817,10635,历史学类,D
1818,10635,中国语言文学类,D
1819,10635,公共管理类,D
1820,10635,农业经济管理类,B
1821,10635,农业经济管理类,D
1822,10635,思想政治教育,D
1823,10635,文化产业管理,D
1824,10635,公共管理类,B
1825,10635,公共管理类,D
