,0,1,2
1373,合肥工业大学,物联网工程,D
1374,合肥工业大学,经济学,D
1375,合肥工业大学,自动化,D
1376,合肥工业大学,物联网工程,D
1377,合肥工业大学,经济学,D
1378,合肥工业大学,计算机科学与技术,D
1379,合肥工业大学,电子信息科学与技术,D
1380,合肥工业大学,计算机科学与技术,D
1381,合肥工业大学,电子信息科学与技术,D
1382,合肥工业大学,机械工程,D
1383,合肥工业大学,机械工程,D
1384,合肥工业大学,材料成型及控制工程,D
1385,合肥工业大学,国际经济与贸易,D
1386,合肥工业大学,过程装备与控制工程,D
1387,合肥工业大学,新能源材料与器件,D
1388,合肥工业大学,应用化学,D
1389,合肥工业大学,材料成型及控制工程,D
1390,合肥工业大学,国际经济与贸易,D
1391,合肥工业大学,过程装备与控制工程,D
1392,合肥工业大学,新能源材料与器件,D
1393,合肥工业大学,应用化学,D
1394,合肥工业大学,土木工程(城市地下空间),D
1395,合肥工业大学,能源化学工程,D
1396,合肥工业大学,环境工程,D
1397,合肥工业大学,物流管理,D
1398,合肥工业大学,土木工程(城市地下空间),D
1399,合肥工业大学,能源化学工程,D
1400,合肥工业大学,环境工程,D
1401,合肥工业大学,物流管理,D
1402,厦门大学,经济学类,D
1403,厦门大学,工商管理类,A
1404,厦门大学,工商管理类,D
1405,厦门大学,数学类,D
1406,厦门大学,会计学（含会计学、财务管理）,D
1407,厦门大学,会计学（含会计学、财务管理）,A
1408,厦门大学,会计学（含会计学、财务管理）,D
1409,厦门大学,化学类,D
1410,厦门大学,建筑类,D
1411,厦门大学,法学类,B
1412,厦门大学,法学类,D
1413,厦门大学,材料类,D
1414,厦门大学,经济学类,D
1415,厦门大学,化学工程与工艺（含化学工程与工艺、生物工程）,B
1416,厦门大学,化学工程与工艺（含化学工程与工艺、生物工程）,D
1417,厦门大学,环境科学与工程类,D
1418,厦门大学,物理学类,D
1419,厦门大学,海洋科学类,B
1420,厦门大学,海洋科学类,D
1421,厦门大学,生物科学类,D
1422,厦门大学,新能源科学与工程,D
1423,厦门大学,俄语,B
1424,厦门大学,俄语,D
1425,厦门大学,日语,D
1426,厦门大学,新闻传播学类,D
1427,厦门大学,政治学类,C
1428,厦门大学,电子信息类,D
1429,厦门大学,计算机类,D
1430,厦门大学,软件工程（含软件工程、数字媒体技术）,C
1431,厦门大学,土木类,D
1432,厦门大学,人文科学试验班,D
1433,厦门大学,航空航天类,C
1434,厦门大学,公共管理类,D
1435,厦门大学,英语,D
1436,厦门大学,航空航天类,C
1437,厦门大学,临床医学,D
1438,厦门大学,口腔医学,D
1439,厦门大学,化学类,C
1440,厦门大学,环境科学与工程类,D
1441,厦门大学,中医学,D
1442,厦门大学,公共卫生与预防医学类,D
1443,厦门大学,护理学,D
1444,厦门大学,人文科学试验班,D
1445,华侨大学,旅游管理科,D
1446,华侨大学,法学,A
1447,华侨大学,法学,D
1448,华侨大学,国际经济与贸易,D
1449,华侨大学,投资学,D
1450,华侨大学,汉语言文科学,A
1451,华侨大学,汉语言文科学,D
1452,华侨大学,会计学,D
1453,华侨大学,汉语国际教育,D
1454,华侨大学,英语,B
1455,华侨大学,英语,D
1456,华侨大学,工商管理科,D
1457,华侨大学,社会学,D
1458,华侨大学,人文科地理科与城乡规划,B
1459,华侨大学,人文科地理科与城乡规划,D
1460,华侨大学,人力资源管理科,D
1461,华侨大学,建筑学,D
1462,华侨大学,金融学,B
1463,华侨大学,金融学,D
1464,华侨大学,统计学,D
1465,华侨大学,软件工程,D
1466,华侨大学,临床医学,B
1467,华侨大学,临床医学,D
1468,华侨大学,电子信息工程,D
1469,华侨大学,网络工程,D
1470,华侨大学,国际经济与贸易,C
1471,华侨大学,数学与应用数学,D
1472,华侨大学,计算机科学与技术,D
1473,华侨大学,工程管理科,C
1474,华侨大学,车辆工程,D
1475,华侨大学,自动化,D
1476,华侨大学,土木工程,C
1477,华侨大学,英语,D
1478,华侨大学,信息与计算科学,D
1479,华侨大学,应用理科(拔尖人才试点班),C
1480,华侨大学,机械设计制造及其自动化,D
1481,华侨大学,高分子材料与工程,D
1482,华侨大学,城乡规划,C
1483,华侨大学,国际事务与国际关系,D
1484,华侨大学,理科,D
1485,华侨大学,信息安全,D
1486,华侨大学,数字媒体技术,D
1487,华侨大学,风景园林,D
1488,华侨大学,法学(涉外法律方向),D
1489,华侨大学,广播电视学,D
1490,华侨大学,材料成型及控制工程,D
1491,华侨大学,信息工程,D
1492,华侨大学,工业设计,D
1493,华侨大学,测控技术与仪器,D
1494,华侨大学,物联网工程,D
1495,华侨大学,物流管理科,D
1496,华侨大学,日语,D
1497,华侨大学,生物技术,D
1498,华侨大学,光电信息科学与工程,D
1499,华侨大学,集成电路设计与集成系统,D
1500,华侨大学,城市地下空间工程,D
1501,华侨大学,环境科学,D
1502,华侨大学,环境生态工程,D
1503,华侨大学,市场营销,D
1504,华侨大学,土地资源管理科,D
1505,华侨大学,理科工程与工艺,D
1506,华侨大学,公共事业管理科,D
1507,华侨大学,城市管理科,D
1508,华侨大学,哲学,D
1509,华侨大学,药学,D
1510,福州大学,文史,D
1511,福州大学,法学,A
1512,福州大学,法学,D
1513,福州大学,工商管理,D
1514,福州大学,公共管理类,D
1515,福州大学,化学,A
1516,福州大学,化学,D
1517,福州大学,电子信息类,D
1518,福州大学,车辆工程,D
1519,福州大学,计算机类,B
1520,福州大学,计算机类,D
1521,福州大学,经济统计学,D
1522,福州大学,数学类,D
1523,福州大学,电气工程及其自动化,B
1524,福州大学,电气工程及其自动化,D
1525,福州大学,微电子科学与工程,D
1526,福州大学,工业设计,D
1527,福州大学,机械设计制造及其自动化,B
1528,福州大学,机械设计制造及其自动化,D
1529,福州大学,物联网工程,D
1530,福州大学,安全工程,D
1531,福州大学,生物工程,B
1532,福州大学,生物工程,D
1533,福州大学,软件工程,D
1534,福州大学,化学工程与工艺,D
1535,福州大学,过程装备与控制工程,C
1536,福州大学,矿物加工工程,D
1537,福州大学,资源勘查工程,D
1538,福州大学,采矿工程,C
1539,福州大学,土木工程（中外合作）,D
1540,福建农林大学,金融学,D
1541,福建农林大学,国际经济与贸易,A
1542,福建农林大学,国际经济与贸易,D
1543,福建农林大学,会计学（茶学院）,D
1544,福建农林大学,会计学（茶学院）,D
1545,福建农林大学,国际经济与贸易,A
1546,福建农林大学,国际经济与贸易,D
1547,福建农林大学,土木工程,D
1548,福建农林大学,新能源科学与工程,D
1549,福建农林大学,食品科学与工程,B
1550,福建农林大学,食品科学与工程,D
1551,福建农林大学,电气工程及其自动化,D
1552,福建农林大学,工程管理,D
1553,福建农林大学,车辆工程,B
1554,福建农林大学,车辆工程,D
1555,福建农林大学,机械设计制造及其自动化,D
1556,南昌大学,法学类（法学、知识产权）,D
1557,南昌大学,中国语言文学类（汉语言文学、汉语国际教育）,A
1558,南昌大学,中国语言文学类（汉语言文学、汉语国际教育）,D
1559,南昌大学,英语,D
1560,南昌大学,工商管理类（工商管理、会计学）,D
1561,南昌大学,德语,A
1562,南昌大学,德语,D
1563,南昌大学,历史学,D
1564,南昌大学,行政管理,D
1565,南昌大学,广播电视学,B
1566,南昌大学,广播电视学,D
1567,南昌大学,工商管理（中法实验班）,D
1568,南昌大学,广告学,D
1569,南昌大学,公共关系学,B
1570,南昌大学,公共关系学,D
1571,南昌大学,计算机类（计算机科学与技术、网络工程）,D
1572,南昌大学,临床医学,D
1573,南昌大学,电子信息类（电子信息工程、通信工程）,B
1574,南昌大学,电子信息类（电子信息工程、通信工程）,D
1575,南昌大学,机械类（机械设计制造及其自动化、车辆工程）,D
1576,南昌大学,工商管理类（工商管理、会计学）,D
1577,南昌大学,食品科学与工程类（食品科学与工程、食品质量与安全）,B
1578,南昌大学,食品科学与工程类（食品科学与工程、食品质量与安全）,D
1579,南昌大学,自动化,D
1580,南昌大学,医学检验技术,D
1581,南昌大学,材料成型及控制工程,C
1582,南昌大学,光电信息科学与工程,D
1583,南昌大学,材料类（材料科学与工程、高分子材料与工程、材料物理、新能源材料与器件）,D
1584,南昌大学,能源与动力工程,C
1585,南昌大学,物理学类（物理学、应用物理学）,D
1586,南昌大学,软件工程,D
1587,南昌大学,土木类（土木工程、建筑环境与能源应用工程、给排水科学与工程）,C
1588,南昌大学,环境工程,D
1589,南昌大学,化学工程与工艺,D
1590,南昌大学,生物工程,C
1591,南昌大学,人力资源管理,D
1592,南昌大学,信息与计算科学,D
1593,南昌大学,过程装备与控制工程,C
1594,南昌大学,工程管理,D
1595,南昌大学,化学类（化学、应用化学）,D
1596,南昌大学,生物科学类（生物科学、生物技术、生态学）,D
1597,南昌大学,应用心理学,D
1598,南昌大学,制药工程,D
1599,南昌大学,信息管理与信息系统,D
1600,南昌大学,工业工程,D
1601,南昌大学,临床医学类（中外合作办学）,D
1602,武汉大学,法学,D
1603,武汉大学,工商管理类,A
1604,武汉大学,工商管理类,D
1605,武汉大学,经济学类,D
1606,武汉大学,新闻传播学类,D
1607,武汉大学,公共管理类,A
1608,武汉大学,公共管理类,D
1609,武汉大学,图书情报与档案管理类(信息管理学类),D
1610,武汉大学,中国语言文学类,D
1611,华中科技大学,电气工程及其自动化,D
1612,华中科技大学,计算机科学与技术（计算机卓越计划实验班）,A
1613,华中科技大学,计算机科学与技术（计算机卓越计划实验班）,D
1614,华中科技大学,临床医学（八年）,D
1615,华中科技大学,计算机类,D
1616,华中科技大学,自动化,A
1617,华中科技大学,自动化,D
1618,华中科技大学,电子信息工程,D
1619,华中科技大学,电子信息类,D
1620,华中科技大学,材料成型及控制工程,B
1621,华中科技大学,材料成型及控制工程,D
1622,华中科技大学,电磁场与无线技术,D
1623,华中科技大学,数学类,D
1624,华中科技大学,测控技术与仪器,B
1625,华中科技大学,测控技术与仪器,D
1626,华中科技大学,机械类,D
1627,华中科技大学,临床医学（五年）,D
1628,华中科技大学,数字媒体技术,B
1629,华中科技大学,数字媒体技术,D
1630,华中科技大学,信息管理与信息系统,D
1631,华中科技大学,能源动力类,D
1632,华中科技大学,水利水电工程,B
1633,华中科技大学,水利水电工程,D
1634,华中科技大学,金融学,D
1635,华中科技大学,生物医学工程类,D
1636,华中科技大学,物理学（严济慈物理学英才班）,C
1637,华中科技大学,物流管理（物流系统工程）,D
1638,华中科技大学,建筑环境与能源应用工程,D
1639,华中科技大学,土木类,C
1640,华中科技大学,物理学类,D
1641,华中科技大学,城乡规划,D
1642,华中科技大学,风景园林,C
1643,华中科技大学,化学类,D
1644,华中科技大学,环境工程,D
1645,中国地质大学（武汉）,国际经济与贸易,D
1646,中国地质大学（武汉）,经济学,A
1647,中国地质大学（武汉）,经济学,D
1648,中国地质大学（武汉）,工商管理(双语教学班),D
1649,中国地质大学（武汉）,公共事业管理,D
1650,中国地质大学（武汉）,会计学,A
1651,中国地质大学（武汉）,会计学,D
1652,中国地质大学（武汉）,市场营销,D
1653,中国地质大学（武汉）,法学,D
1654,中国地质大学（武汉）,广播电视学,B
1655,中国地质大学（武汉）,广播电视学,D
1656,中国地质大学（武汉）,行政管理,D
1657,中国地质大学（武汉）,英语,D
1658,中国地质大学（武汉）,思想政治教育,B
1659,中国地质大学（武汉）,思想政治教育,D
1660,中国地质大学（武汉）,经济学,D
1661,中国地质大学（武汉）,宝石及材料工艺学,D
1662,中国地质大学（武汉）,大气科学(菁英班),B
1663,中国地质大学（武汉）,大气科学(菁英班),D
1664,中国地质大学（武汉）,计算机科学与技术,D
1665,中国地质大学（武汉）,信息与计算科学,D
1666,中国地质大学（武汉）,广播电视学,B
1667,中国地质大学（武汉）,广播电视学,D
1668,中国地质大学（武汉）,环境工程(菁英班),D
1669,中国地质大学（武汉）,会计学,D
1670,中国地质大学（武汉）,旅游管理,C
1671,中国地质大学（武汉）,通信工程,D
1672,中国地质大学（武汉）,统计学,D
1673,中国地质大学（武汉）,地球物理学,C
1674,中国地质大学（武汉）,软件工程,D
1675,中国地质大学（武汉）,电子信息工程,D
1676,中国地质大学（武汉）,工商管理(双语教学班),C
1677,中国地质大学（武汉）,国际经济与贸易,D
1678,中国地质大学（武汉）,环境工程,D
1679,中国地质大学（武汉）,资源勘查工程(基地班),C
1680,中国地质大学（武汉）,地质工程,D
1681,中国地质大学（武汉）,工程管理,D
1682,中国地质大学（武汉）,数学与应用数学,C
1683,中国地质大学（武汉）,水文与水资源工程,D
1684,中国地质大学（武汉）,网络工程,D
1685,中国地质大学（武汉）,遥感科学与技术,D
1686,中国地质大学（武汉）,英语,D
1687,中国地质大学（武汉）,自然地理与资源环境,D
1688,中国地质大学（武汉）,材料化学,D
1689,中国地质大学（武汉）,材料科学与工程,D
1690,中国地质大学（武汉）,地理科学类,D
1691,中国地质大学（武汉）,地理空间信息工程,D
1692,中国地质大学（武汉）,地理信息科学,D
1693,中国地质大学（武汉）,地下水科学与工程,D
1694,中国地质大学（武汉）,地质学(基地班),D
1695,中国地质大学（武汉）,地质学类(地球科学菁英班),D
1696,中国地质大学（武汉）,机械设计制造及其自动化,D
1697,中国地质大学（武汉）,空间信息与数字技术,D
1698,中国地质大学（武汉）,信息安全,D
1699,中国地质大学（武汉）,测控技术与仪器,D
1700,中国地质大学（武汉）,地球信息科学与技术,D
1701,中国地质大学（武汉）,地质学类,D
1702,中国地质大学（武汉）,勘查技术与工程(勘查地球物理方向),D
1703,中国地质大学（武汉）,勘查技术与工程(钻探工程方向),D
1704,中国地质大学（武汉）,土木工程,D
1705,中国地质大学（武汉）,物理学,D
1706,中国地质大学（武汉）,信息管理与信息系统,D
1707,中国地质大学（武汉）,应用化学,D
1708,中国地质大学（武汉）,资源勘查工程,D
1709,中国地质大学（武汉）,自动化,D
1710,中国地质大学（武汉）,安全工程,D
1711,中国地质大学（武汉）,测绘工程,D
1712,中国地质大学（武汉）,石油工程,D
1713,中国地质大学（武汉）,市场营销,D
1714,中国地质大学（武汉）,土地资源管理,D
1715,中国地质大学（武汉）,地质学类,D
1716,中国地质大学（武汉）,计算机科学与技术,D
1717,湖南大学,金融学类,D
1718,湖南大学,法学,A
1719,湖南大学,法学,D
1720,湖南大学,英语,D
1721,湖南大学,金融学类,D
1722,湖南大学,日语,A
1723,湖南大学,日语,D
1724,湖南大学,新闻传播学类,D
1725,湖南大学,电气工程及其自动化,D
1726,湖南大学,建筑学,B
1727,湖南大学,建筑学,D
1728,湖南大学,信息安全,D
1729,湖南大学,软件工程,D
1730,湖南大学,统计学类,B
1731,湖南大学,统计学类,D
1732,湖南大学,测控技术与仪器,D
1733,湖南大学,会计学,D
1734,湖南大学,数学类,B
1735,湖南大学,数学类,D
1736,湖南大学,经济学类,D
1737,湖南大学,生物医学工程,D
1738,湖南大学,给排水科学与工程,B
1739,湖南大学,给排水科学与工程,D
1740,湖南大学,计算机科学与技术,D
1741,湖南大学,电子商务,D
1742,湖南大学,法学,C
1743,湖南大学,工商管理,D
1744,湖南大学,机械类,D
1745,湖南大学,土木类,C
1746,湖南大学,新闻传播学类,D
1747,湖南大学,应用化学,D
1748,湖南大学,自动化,C
1749,湖南大学,材料科学与工程,D
1750,湖南大学,城乡规划,D
1751,湖南大学,电子科学与技术,C
1752,湖南大学,电子信息工程,D
1753,湖南大学,工业设计,D
1754,湖南大学,国际经济与贸易,C
1755,湖南大学,化学,D
1756,湖南大学,通信工程,D
1757,湖南大学,行政管理,D
1758,湖南大学,化学工程与工艺,D
1759,湖南大学,环境科学与工程类,D
1760,湖南大学,建筑环境与能源应用工程,D
1761,湖南大学,能源与动力工程,D
1762,湖南大学,日语,D
1763,湖南大学,生物技术,D
1764,湖南大学,测控技术与仪器,D
1765,湖南大学,电气工程及其自动化,D
1766,湖南大学,材料科学与工程,D
1767,西南交通大学,交通运输类(茅以升学院),D
1768,西南交通大学,机械类(茅以升学院),A
1769,西南交通大学,机械类(茅以升学院),D
1770,西南交通大学,电子信息类(茅以升学院),D
1771,西南交通大学,建筑学,D
1772,西南交通大学,交通运输类,A
1773,西南交通大学,交通运输类,D
1774,西南交通大学,电气工程及其自动化,D
1775,西南交通大学,通信工程,D
1776,西南交通大学,工程力学,B
1777,西南交通大学,工程力学,D
1778,西南交通大学,电子科学与技术(微电子技术),D
1779,西南交通大学,车辆工程,D
1780,西南交通大学,建筑类,B
1781,西南交通大学,建筑类,D
1782,西南交通大学,材料类(茅以升学院),D
1783,西南交通大学,测绘类(茅以升学院),D
1784,西南交通大学,计算机类,B
1785,西南交通大学,计算机类,D
1786,西南交通大学,电子信息工程,D
1787,西南交通大学,数学与应用数学,D
1788,西南交通大学,经济与贸易类,B
1789,西南交通大学,经济与贸易类,D
1790,西南交通大学,材料类,D
1791,西南交通大学,环境科学与工程类,D
1792,西南交通大学,统计学,C
1793,西南交通大学,测绘类,D
1794,西南交通大学,土木工程,D
1795,西南交通大学,工商管理类,C
1796,西南交通大学,地质工程,D
1797,西南交通大学,轨道交通信号与控制,D
1798,西南交通大学,生物工程,C
1799,西南交通大学,公共事业管理,D
1800,西南交通大学,电子信息科学与技术,D
1801,西南交通大学,物流管理与工程类,C
1802,西南交通大学,外国语言文学类,D
1803,西南大学,经济学类,D
1804,西南大学,经济学类,A
1805,西南大学,经济学类,D
1806,西南大学,法学,D
1807,西南大学,工商管理类,D
1808,西南大学,新闻学,A
1809,西南大学,新闻学,D
1810,西南大学,法学,D
1811,西南大学,工商管理类,D
1812,西南大学,新闻学,B
1813,西南大学,新闻学,D
1814,西南大学,历史学类,D
1815,西南大学,中国语言文学类,D
1816,西南大学,历史学类,B
1817,西南大学,历史学类,D
1818,西南大学,中国语言文学类,D
1819,西南大学,公共管理类,D
1820,西南大学,农业经济管理类,B
1821,西南大学,农业经济管理类,D
1822,西南大学,思想政治教育,D
1823,西南大学,文化产业管理,D
1824,西南大学,公共管理类,B
1825,西南大学,公共管理类,D
1826,西南大学,农业经济管理类,D
1827,西南大学,思想政治教育,D
1828,西南大学,文化产业管理,C
1829,西南大学,汉语言文学,D
1830,西南大学,汉语言文学,D
1831,西南大学,经济学类,C
1832,西南大学,经济学类,D
1833,西南大学,管理科学与工程类,D
1834,西南大学,管理科学与工程类,C
1835,西南大学,特殊教育,D
1836,西南大学,历史学,D
1837,西南大学,英语,C
1838,西南大学,特殊教育,D
1839,西南大学,历史学,D
1840,西南大学,英语,C
1841,西南大学,地理科学,D
1842,西南大学,思想政治教育,D
1843,西南大学,地理科学,D
1844,西南大学,思想政治教育,D
1845,西南大学,数学与应用数学,D
1846,西南大学,数学与应用数学,D
1847,西南大学,数学类,D
1848,西南大学,数学类,D
1849,西南大学,公共管理类,D
1850,西南大学,计算机科学与技术,D
1851,西南大学,公共管理类,D
1852,西南大学,计算机科学与技术,D
1853,西南大学,地理科学,D
1854,西南大学,物理学,D
1855,西南大学,工商管理类,D
1856,西南大学,地理科学,D
1857,西南大学,物理学,D
1858,西南大学,工商管理类,D
1859,西南大学,公共事业管理,D
1860,西南大学,文化产业管理,D
1861,西南大学,公共事业管理,D
1862,西南大学,文化产业管理,D
1863,西南大学,环境科学与工程类,D
1864,西南大学,英语,D
1865,西南大学,环境科学与工程类,D
1866,西南大学,英语,D
1867,西南大学,电气工程及其自动化,D
1868,西南大学,电子信息类,D
1869,西南大学,电气工程及其自动化,D
1870,西南大学,电子信息类,D
1871,西南大学,食品科学与工程类,D
1872,西南大学,物理学,D
1873,西南大学,食品科学与工程类,D
1874,西南大学,物理学,D
1875,西南大学,信息管理与信息系统,D
1876,西南大学,土木类,D
1877,西南大学,生物技术,D
1878,西南大学,信息管理与信息系统,D
1879,西南大学,土木类,D
1880,西南大学,生物技术,D
1881,西南大学,机械类,D
1882,西南大学,风景园林,D
1883,西南大学,生物科学,D
1884,西南大学,机械类,D
1885,西南大学,风景园林,D
1886,西南大学,生物科学,D
1887,西南大学,自然保护与环境生态类,D
1888,西南大学,药学,D
1889,西南大学,植物生产类,D
1890,西南大学,制药工程,D
1891,西南大学,材料类,D
1892,西南大学,动物科学,D
1893,西南大学,自然保护与环境生态类,D
1894,西南大学,药学,D
1895,西南大学,植物生产类,D
1896,西南大学,制药工程,D
1897,西南大学,材料类,D
1898,西南大学,动物科学,D
1899,西南大学,化学,D
1900,西南大学,计算机科学与技术,D
1901,西南大学,化学,D
1902,西南大学,计算机科学与技术,D
1903,西南大学,信息管理与信息系统,D
1904,西南大学,市场营销,D
1905,西南大学,信息管理与信息系统,D
1906,西南大学,市场营销,D
1907,西南大学,水产养殖学,D
1908,西南大学,水产养殖学,D
1909,西南大学,公共事业管理,D
1910,西南大学,动物科学,D
1911,西南大学,公共事业管理,D
1912,西南大学,动物科学,D
1913,西南大学,心理学类(中外合作办学),D
1914,西南大学,动物医学,D
1915,西南大学,心理学类(中外合作办学),D
1916,西南大学,动物医学,D
1917,西南大学,"计算机类(中外合作办学,软件工程)",D
1918,西南大学,"计算机类(中外合作办学,软件工程)",D
1919,西南大学,"计算机类(中外合作办学,计算机科学与技术)",D
1920,西南大学,"计算机类(中外合作办学,计算机科学与技术)",D
1921,西南大学,电子信息类(中外合作办学),D
1922,西南大学,经济学类(中外合作办学),D
1923,西南大学,生物科学类(中外合作办学),D
1924,西南大学,食品科学与工程类(中外合作办学),D
1925,西南大学,自动化类(中外合作办学),D
1926,西南大学,电子信息类(中外合作办学),D
1927,西南大学,经济学类(中外合作办学),D
1928,西南大学,生物科学类(中外合作办学),D
1929,西南大学,食品科学与工程类(中外合作办学),D
1930,西南大学,自动化类(中外合作办学),D
1931,西南大学,计算机科学与技术,D
1932,西南大学,计算机科学与技术,D
1933,西南大学,水族科学与技术,D
1934,西南大学,水族科学与技术,D
1935,西南大学,市场营销,D
1936,西南大学,动物科学,D
1937,西南大学,动物医学(宠物医学方向),D
1938,西南大学,市场营销,D
1939,西南大学,动物科学,D
1940,西南大学,动物医学(宠物医学方向),D
1941,西南大学,动物科学(食品科学方向),D
1942,西南大学,动物科学(食品科学方向),D
1943,西南大学,信息管理与信息系统,D
1944,西南大学,动物医学,D
1945,西南大学,信息管理与信息系统,D
1946,西南大学,动物医学,D
1947,西南财经大学,金融学,D
1948,西南财经大学,金融学,A
1949,西南财经大学,金融学,D
1950,西南财经大学,金融工程,D
1951,西南财经大学,会计学,D
1952,西南财经大学,会计学（双语实验班）,A
1953,西南财经大学,会计学（双语实验班）,D
1954,西南财经大学,工商管理,D
1955,西南财经大学,金融学（证券与期货方向）,D
1956,西南财经大学,法学（法学与会计学双学位班）,B
1957,西南财经大学,法学（法学与会计学双学位班）,D
1958,西南财经大学,财政学,D
1959,西南财经大学,财务管理,D
1960,西南财经大学,数学与应用数学（数学与经济学双学位班）,B
1961,西南财经大学,数学与应用数学（数学与经济学双学位班）,D
1962,西南财经大学,财政学,D
1963,西南财经大学,审计学,D
1964,西南财经大学,财务管理,B
1965,西南财经大学,财务管理,D
1966,西南财经大学,会计学,D
1967,西南财经大学,保险学,D
1968,西南财经大学,审计学,B
1969,西南财经大学,审计学,D
1970,西南财经大学,会计学（双语实验班）,D
1971,西南财经大学,金融学（证券与期货方向）,D
1972,西南财经大学,法学（法学与会计学双学位班）,C
1973,西南财经大学,金融学（双语实验班）,D
1974,西南财经大学,劳动与社会保障,D
1975,西南财经大学,信用管理,C
1976,西南财经大学,金融学（双语实验班）,D
1977,西南财经大学,税收学,D
1978,西南财经大学,金融数学,C
1979,西南财经大学,保险学,D
1980,西南财经大学,工商管理,D
1981,西南财经大学,市场营销,C
1982,西南财经大学,信息管理与信息系统（商务智能方向）,D
1983,西南财经大学,保险学（财务与会计双语实验班）,D
1984,西南财经大学,电子商务（支付结算方向）,C
1985,西南财经大学,会计学（注册会计师专门化方向）,D
1986,西南财经大学,旅游管理,D
1987,西南财经大学,电子商务（支付结算方向）,D
1988,西南财经大学,国际商务（双语实验班）,D
1989,西南财经大学,经济统计学,D
1990,西南财经大学,物流管理,D
1991,西南财经大学,行政管理,D
1992,西南财经大学,工商管理（双语实验班）,D
1993,西南财经大学,新闻学（经济新闻方向）,D
1994,西南财经大学,英语（翻译方向）,D
1995,西南财经大学,国际经济与贸易（双语实验班）,D
1996,西南财经大学,旅游管理,D
1997,西南财经大学,行政管理,D
1998,西南财经大学,人力资源管理,D
1999,西南财经大学,商务英语,D
2000,西南财经大学,汉语言文学（财经文秘方向）,D
2001,西南财经大学,法学,D
2002,西南财经大学,管理科学,D
2003,西南财经大学,税收学,D
2004,西南财经大学,人力资源管理,D
2005,西南财经大学,国际商务（双语实验班）,D
2006,西南财经大学,英语（翻译方向）,D
2007,西南财经大学,汉语言文学（财经文秘方向）,D
2008,西南财经大学,法学,D
2009,西南财经大学,劳动与社会保障,D
2010,西南财经大学,保险学（财务与会计双语实验班）,D
2011,西南财经大学,市场营销,D
2012,西南财经大学,工商管理（双语实验班）,D
2013,西南财经大学,计算机科学与技术（金融信息化方向）,D
2014,西南财经大学,新闻学（经济新闻方向）,D
2015,西南财经大学,保险学（精算双语实验班）,D
2016,西南财经大学,投资学,D
2017,西南财经大学,财务管理（双语实验班）,D
2018,西南财经大学,信息管理与信息系统（商务智能方向）,D
2019,西南财经大学,商务英语,D
2020,西南财经大学,统计学,D
2021,西南财经大学,国际经济与贸易（双语实验班）,D
2022,西北大学,新闻传播学类,D
2023,西北大学,汉语言文学,A
2024,西北大学,汉语言文学,D
2025,西北大学,历史学类,D
2026,西北大学,英语,D
2027,西北大学,日语,A
2028,西北大学,日语,D
2029,西北大学,公共管理类,D
2030,西北大学,社会工作,D
2031,西北大学,金融工程,B
2032,西北大学,金融工程,D
2033,西北大学,工商管理类,D
2034,西北大学,软件工程,D
2035,西北大学,电子信息类,B
2036,西北大学,电子信息类,D
2037,西北大学,化学类,D
2038,西北大学,光电信息科学与工程,D
2039,西北大学,管理科学,B
2040,西北大学,管理科学,D
2041,西北大学,过程装备与控制工程,D
2042,西北大学,地理信息科学,D
2043,西北大学,资源勘查工程,B
2044,西北大学,资源勘查工程,D
2045,西北大学,制药工程,D
2046,西北大学,电子信息类(中外合作办学),D
2047,西安电子科技大学,通信工程,D
2048,西安电子科技大学,电子信息工程,A
2049,西安电子科技大学,电子信息工程,D
2050,西安电子科技大学,信息工程,D
2051,西安电子科技大学,信息安全,D
2052,西安电子科技大学,计算机科学与技术,A
2053,西安电子科技大学,计算机科学与技术,D
2054,西安电子科技大学,电子科学与技术,D
2055,西安电子科技大学,智能科学与技术,D
2056,西安电子科技大学,电子信息科学与技术,B
2057,西安电子科技大学,电子信息科学与技术,D
2058,西安电子科技大学,网络工程,D
2059,西安电子科技大学,信息对抗技术,D
2060,西安电子科技大学,电气工程及其自动化,B
2061,西安电子科技大学,电气工程及其自动化,D
2062,西安电子科技大学,空间信息与数字技术,D
2063,西安电子科技大学,物联网工程,D
2064,西安电子科技大学,机械设计制造及其自动化,B
2065,西安电子科技大学,机械设计制造及其自动化,D
2066,西安电子科技大学,微电子科学与工程,D
2067,西安电子科技大学,电磁场与无线技术,D
2068,西安电子科技大学,自动化,B
2069,西安电子科技大学,自动化,D
2070,西安电子科技大学,软件工程,D
2071,西安电子科技大学,集成电路设计与集成系统,D
2072,西安电子科技大学,测控技术与仪器,C
2073,西安电子科技大学,光电信息科学与工程,D
2074,西安电子科技大学,电波传播与天线,D
2075,西安电子科技大学,空间科学与技术,C
2076,西安电子科技大学,遥感科学与技术,D
2077,西安电子科技大学,应用物理学,D
2078,西安电子科技大学,统计学,C
2079,西安电子科技大学,生物医学工程,D
2080,西安电子科技大学,探测制导与控制技术,D
2081,西安电子科技大学,管理科学与工程类（理）,C
2082,西安电子科技大学,工业设计,D
2083,西安电子科技大学,生物技术,D
2084,西安电子科技大学,应用化学,C
2085,西安电子科技大学,管理科学与工程类（文）,D
2086,西安电子科技大学,汉语言文学,D
2087,西安电子科技大学,英语,D
2088,西安电子科技大学,日语,D
2089,西安电子科技大学,哲学,D
2090,西安电子科技大学,翻译,D
2091,长安大学,法学类,D
